,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Russian Federation, Saint Petersburg (1983-1987)",39,0.4,0.4,..,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",2,0.2,0.2,0,"  Russian Federation, Saint Petersburg (1983-1987)",2,0.2,0.2,0,"  Russian Federation, Saint Petersburg (1983-1987)",4,0.7,0.7,0,"  Russian Federation, Saint Petersburg (1983-1987)",2,0.2,0.2,0,"  Russian Federation, Saint Petersburg (1983-1987)",4,0.6,0.6,0,"  Russian Federation, Saint Petersburg (1983-1987)",1,0.2,0.2,0,"  Russian Federation, Saint Petersburg (1983-1987)",5,1.5,1.5,0.01,"  Russian Federation, Saint Petersburg (1983-1987)",7,2.7,2.7,0.01,"  Russian Federation, Saint Petersburg (1983-1987)",5,2.1,2.1,0.01,"  Russian Federation, Saint Petersburg (1983-1987)",3,2.3,2.3,0.01,"  Russian Federation, Saint Petersburg (1983-1987)",1,1.7,1.7,0.01,"  Russian Federation, Saint Petersburg (1983-1987)",3,8.6,8.6,..,
Europe,  Slovakia (1983-1987),61,0.5,0.4,..,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),1,0.1,0.1,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),5,0.7,0.7,0,  Slovakia (1983-1987),4,0.6,0.6,0,  Slovakia (1983-1987),5,0.8,0.8,0,  Slovakia (1983-1987),6,1,1,0,  Slovakia (1983-1987),12,2.2,2.2,0.01,  Slovakia (1983-1987),10,3.2,3.2,0.02,  Slovakia (1983-1987),7,2.2,2.2,0.01,  Slovakia (1983-1987),7,3.1,3.1,0.02,  Slovakia (1983-1987),4,3.7,3.7,0.02,  Slovakia (1983-1987),0,0,0,..,
Europe,  Slovenia (1982-1987),22,0.4,0.3,..,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),3,0.8,0.8,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),3,1,1,0.01,  Slovenia (1982-1987),2,1,1,0.01,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),4,2.8,2.8,0.01,  Slovenia (1982-1987),4,4,4,0.02,  Slovenia (1982-1987),3,..,..,..,  Slovenia (1982-1987),3,..,..,..,
Europe,"  Spain, Basque Country (1986-1987)",10,0.5,0.4,..,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",1,1,1,0,"  Spain, Basque Country (1986-1987)",2,3,3,0.01,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",6,17.4,17.4,0.09,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",1,10.9,10.9,..,
Europe,"  Spain, Granada (1985-1987)",4,0.4,0.3,..,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",1,1.4,1.4,0.01,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",1,1.6,1.6,0.01,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",1,3,3,0.01,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",1,9.7,9.7,0.05,"  Spain, Granada (1985-1987)",0,0,0,..,
Europe,"  Spain, Murcia (1984-1987)",12,0.6,0.5,..,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",1,0.7,0.7,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",1,0.9,0.9,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",2,2.3,2.3,0.01,"  Spain, Murcia (1984-1987)",1,1.7,1.7,0.01,"  Spain, Murcia (1984-1987)",3,6.3,6.3,0.03,"  Spain, Murcia (1984-1987)",2,5.7,5.7,0.03,"  Spain, Murcia (1984-1987)",2,10.2,10.2,0.05,"  Spain, Murcia (1984-1987)",0,0,0,..,
Europe,"  Spain, Navarra (1983-1986)",3,0.3,0.2,..,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",1,1.9,1.9,0.01,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",1,4.1,4.1,0.02,"  Spain, Navarra (1983-1986)",1,7.6,7.6,0.04,"  Spain, Navarra (1983-1986)",0,0,0,..,
Europe,"  Spain, Tarragona (1984-1987)",9,0.9,0.5,..,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",2,3.3,3.3,0.02,"  Spain, Tarragona (1984-1987)",1,1.7,1.7,0.01,"  Spain, Tarragona (1984-1987)",1,1.8,1.8,0.01,"  Spain, Tarragona (1984-1987)",1,2.4,2.4,0.01,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",3,12.1,12.1,0.06,"  Spain, Tarragona (1984-1987)",1,6.7,6.7,0.03,"  Spain, Tarragona (1984-1987)",0,0,0,..,
Europe,"  Spain, Zaragoza (1983-1985)",4,0.3,0.2,..,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",1,1.4,1.4,0.01,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",1,2,2,0.01,"  Spain, Zaragoza (1983-1985)",1,2.5,2.5,0.01,"  Spain, Zaragoza (1983-1985)",1,3.5,3.5,0.02,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,..,
Europe,  Sweden (1983-1987),138,0.7,0.4,..,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),1,0.1,0.1,0,  Sweden (1983-1987),2,0.1,0.1,0,  Sweden (1983-1987),2,0.1,0.1,0,  Sweden (1983-1987),8,0.7,0.7,0,  Sweden (1983-1987),8,0.7,0.7,0,  Sweden (1983-1987),13,1.2,1.2,0.01,  Sweden (1983-1987),12,1,1,0.01,  Sweden (1983-1987),15,1.4,1.4,0.01,  Sweden (1983-1987),23,2.6,2.6,0.01,  Sweden (1983-1987),28,4.4,4.4,0.02,  Sweden (1983-1987),13,3.7,3.7,0.02,  Sweden (1983-1987),13,6.7,6.7,..,
Europe,"  Switzerland, Basel (1983-1987)",10,1,0.6,..,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",2,3.7,3.7,0.02,"  Switzerland, Basel (1983-1987)",1,2.5,2.5,0.01,"  Switzerland, Basel (1983-1987)",3,8.5,8.5,0.04,"  Switzerland, Basel (1983-1987)",1,3.8,3.8,0.02,"  Switzerland, Basel (1983-1987)",2,13.4,13.4,0.07,"  Switzerland, Basel (1983-1987)",1,12.9,12.9,..,
Europe,"  Switzerland, Geneva (1983-1987)",5,0.6,0.4,..,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",1,1.3,1.3,0.01,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",2,4,4,0.02,"  Switzerland, Geneva (1983-1987)",1,2.5,2.5,0.01,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",1,5.3,5.3,0.03,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,..,
Europe,"  Switzerland, Neuchatel (1983-1987)",7,1.9,1.1,..,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",1,4.3,4.3,0.02,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",1,4.8,4.8,0.02,"  Switzerland, Neuchatel (1983-1987)",1,6.6,6.6,0.03,"  Switzerland, Neuchatel (1983-1987)",2,15.5,15.5,0.08,"  Switzerland, Neuchatel (1983-1987)",1,10,10,0.05,"  Switzerland, Neuchatel (1983-1987)",1,18.6,18.6,0.09,"  Switzerland, Neuchatel (1983-1987)",0,0,0,..,
Europe,"  Switzerland, St Gall-Appenzell (1983-1987)",5,0.4,0.3,..,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",1,1.2,1.2,0.01,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",2,4.5,4.5,0.02,"  Switzerland, St Gall-Appenzell (1983-1987)",1,2.5,2.5,0.01,"  Switzerland, St Gall-Appenzell (1983-1987)",1,3.5,3.5,0.02,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,..,
Europe,"  Switzerland, Vaud (1983-1987)",14,1.1,0.6,..,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",1,1,1,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",1,1.5,1.5,0.01,"  Switzerland, Vaud (1983-1987)",2,4.1,4.1,0.02,"  Switzerland, Vaud (1983-1987)",1,2.2,2.2,0.01,"  Switzerland, Vaud (1983-1987)",3,8.7,8.7,0.04,"  Switzerland, Vaud (1983-1987)",3,14.3,14.3,0.07,"  Switzerland, Vaud (1983-1987)",3,26.2,26.2,..,
Europe,"  Switzerland, Zurich (1983-1987)",28,1,0.6,..,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",2,0.9,0.9,0,"  Switzerland, Zurich (1983-1987)",1,0.5,0.5,0,"  Switzerland, Zurich (1983-1987)",1,0.6,0.6,0,"  Switzerland, Zurich (1983-1987)",2,1.3,1.3,0.01,"  Switzerland, Zurich (1983-1987)",1,0.8,0.8,0,"  Switzerland, Zurich (1983-1987)",2,2.1,2.1,0.01,"  Switzerland, Zurich (1983-1987)",5,6,6,0.03,"  Switzerland, Zurich (1983-1987)",6,9.2,9.2,0.05,"  Switzerland, Zurich (1983-1987)",5,13.5,13.5,0.07,"  Switzerland, Zurich (1983-1987)",3,16.9,16.9,..,
Europe,"  The Netherlands, Eindhoven (1983-1987)",9,0.4,0.4,..,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",1,0.8,0.8,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",4,4.6,4.6,0.02,"  The Netherlands, Eindhoven (1983-1987)",2,3.2,3.2,0.02,"  The Netherlands, Eindhoven (1983-1987)",1,2.1,2.1,0.01,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",1,11.6,11.6,..,
Europe,"  The Netherlands, Maastricht (1986-1988)",6,0.5,0.4,..,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",2,2.7,2.7,0.01,"  The Netherlands, Maastricht (1986-1988)",1,1.4,1.4,0.01,"  The Netherlands, Maastricht (1986-1988)",1,1.6,1.6,0.01,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",1,3,3,0.01,"  The Netherlands, Maastricht (1986-1988)",1,4.6,4.6,0.02,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,..,
Europe,"  UK, England and Wales (1983-1987)",884,0.7,0.5,..,"  UK, England and Wales (1983-1987)",0,0,0,0,"  UK, England and Wales (1983-1987)",0,0,0,0,"  UK, England and Wales (1983-1987)",0,0,0,0,"  UK, England and Wales (1983-1987)",2,0,0,0,"  UK, England and Wales (1983-1987)",2,0,0,0,"  UK, England and Wales (1983-1987)",1,0,0,0,"  UK, England and Wales (1983-1987)",2,0,0,0,"  UK, England and Wales (1983-1987)",12,0.1,0.1,0,"  UK, England and Wales (1983-1987)",20,0.3,0.3,0,"  UK, England and Wales (1983-1987)",22,0.3,0.3,0,"  UK, England and Wales (1983-1987)",58,0.9,0.9,0,"  UK, England and Wales (1983-1987)",76,1.1,1.1,0.01,"  UK, England and Wales (1983-1987)",124,1.9,1.9,0.01,"  UK, England and Wales (1983-1987)",139,2.7,2.7,0.01,"  UK, England and Wales (1983-1987)",160,3.5,3.5,0.02,"  UK, England and Wales (1983-1987)",140,4.5,4.5,0.02,"  UK, England and Wales (1983-1987)",76,4.8,4.8,0.02,"  UK, England and Wales (1983-1987)",50,7,7,..,
Europe,"  UK, England, Mersey (1983-1987)",42,0.7,0.5,..,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",1,0.2,0.2,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",1,0.3,0.3,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",4,1.2,1.2,0.01,"  UK, England, Mersey (1983-1987)",2,0.6,0.6,0,"  UK, England, Mersey (1983-1987)",5,1.6,1.6,0.01,"  UK, England, Mersey (1983-1987)",10,4.2,4.2,0.02,"  UK, England, Mersey (1983-1987)",5,2.5,2.5,0.01,"  UK, England, Mersey (1983-1987)",6,4.5,4.5,0.02,"  UK, England, Mersey (1983-1987)",4,6.1,6.1,0.03,"  UK, England, Mersey (1983-1987)",4,13.8,13.8,..,
Europe,"  UK, England, North Western Region (1983-1987)",67,0.7,0.4,..,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",1,0.1,0.1,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",1,0.2,0.2,0,"  UK, England, North Western Region (1983-1987)",5,0.9,0.9,0,"  UK, England, North Western Region (1983-1987)",5,0.9,0.9,0,"  UK, England, North Western Region (1983-1987)",21,4,4,0.02,"  UK, England, North Western Region (1983-1987)",4,1,1,0,"  UK, England, North Western Region (1983-1987)",10,2.9,2.9,0.01,"  UK, England, North Western Region (1983-1987)",11,4.7,4.7,0.02,"  UK, England, North Western Region (1983-1987)",7,6,6,0.03,"  UK, England, North Western Region (1983-1987)",2,4,4,..,
Europe,"  UK, England, Oxford Region (1983-1987)",38,0.6,0.5,..,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",1,0.2,0.2,0,"  UK, England, Oxford Region (1983-1987)",2,0.4,0.4,0,"  UK, England, Oxford Region (1983-1987)",1,0.3,0.3,0,"  UK, England, Oxford Region (1983-1987)",1,0.3,0.3,0,"  UK, England, Oxford Region (1983-1987)",3,0.9,0.9,0,"  UK, England, Oxford Region (1983-1987)",4,1.3,1.3,0.01,"  UK, England, Oxford Region (1983-1987)",5,1.7,1.7,0.01,"  UK, England, Oxford Region (1983-1987)",5,2.3,2.3,0.01,"  UK, England, Oxford Region (1983-1987)",2,1.1,1.1,0.01,"  UK, England, Oxford Region (1983-1987)",4,3.1,3.1,0.02,"  UK, England, Oxford Region (1983-1987)",7,10.9,10.9,0.05,"  UK, England, Oxford Region (1983-1987)",3,9.5,9.5,..,
Europe,"  UK, England, South Thames Region (1983-1987)",135,0.9,0.5,..,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",1,0.1,0.1,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",3,0.2,0.2,0,"  UK, England, South Thames Region (1983-1987)",2,0.2,0.2,0,"  UK, England, South Thames Region (1983-1987)",5,0.5,0.5,0,"  UK, England, South Thames Region (1983-1987)",9,1,1,0.01,"  UK, England, South Thames Region (1983-1987)",11,1.3,1.3,0.01,"  UK, England, South Thames Region (1983-1987)",8,0.9,0.9,0,"  UK, England, South Thames Region (1983-1987)",26,3.8,3.8,0.02,"  UK, England, South Thames Region (1983-1987)",24,3.8,3.8,0.02,"  UK, England, South Thames Region (1983-1987)",23,5.1,5.1,0.03,"  UK, England, South Thames Region (1983-1987)",16,6.7,6.7,0.03,"  UK, England, South Thames Region (1983-1987)",7,6.1,6.1,..,
