,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Poland, Opole (1985-1987)",529,33.7,28.5,..,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",0,0,0,0,"  Poland, Opole (1985-1987)",1,0.9,0.9,0,"  Poland, Opole (1985-1987)",4,3,3,0.02,"  Poland, Opole (1985-1987)",12,9.3,9.3,0.05,"  Poland, Opole (1985-1987)",23,20.2,20.2,0.1,"  Poland, Opole (1985-1987)",44,59.6,59.6,0.3,"  Poland, Opole (1985-1987)",74,78.8,78.8,0.39,"  Poland, Opole (1985-1987)",66,71.1,71.1,0.36,"  Poland, Opole (1985-1987)",76,88.6,88.6,0.44,"  Poland, Opole (1985-1987)",82,109.2,109.2,0.55,"  Poland, Opole (1985-1987)",42,91.8,91.8,0.46,"  Poland, Opole (1985-1987)",51,125,125,0.62,"  Poland, Opole (1985-1987)",29,75.7,75.7,0.38,"  Poland, Opole (1985-1987)",20,86.9,86.9,0.43,"  Poland, Opole (1985-1987)",5,45.3,45.3,..,
Europe,"  Poland, Warsaw City (1983-1987)",2550,58.5,38.7,..,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",0,0,0,0,"  Poland, Warsaw City (1983-1987)",2,0.9,0.9,0,"  Poland, Warsaw City (1983-1987)",9,2.5,2.5,0.01,"  Poland, Warsaw City (1983-1987)",50,11.6,11.6,0.06,"  Poland, Warsaw City (1983-1987)",119,32.6,32.6,0.16,"  Poland, Warsaw City (1983-1987)",170,63.9,64,0.32,"  Poland, Warsaw City (1983-1987)",305,105.7,105.8,0.53,"  Poland, Warsaw City (1983-1987)",318,102.4,102.5,0.51,"  Poland, Warsaw City (1983-1987)",317,108,108.1,0.54,"  Poland, Warsaw City (1983-1987)",348,146.3,146.4,0.73,"  Poland, Warsaw City (1983-1987)",228,148.4,148.5,0.74,"  Poland, Warsaw City (1983-1987)",252,145.2,145.3,0.73,"  Poland, Warsaw City (1983-1987)",221,146.5,146.6,0.73,"  Poland, Warsaw City (1983-1987)",115,123.8,123.9,0.62,"  Poland, Warsaw City (1983-1987)",94,167.4,167.5,..,
Europe,"  Poland, Warsaw Rural Areas (1983-1987)",419,27.5,22.9,..,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",0,0,0,0,"  Poland, Warsaw Rural Areas (1983-1987)",4,3.6,3.6,0.02,"  Poland, Warsaw Rural Areas (1983-1987)",4,3.2,3.2,0.02,"  Poland, Warsaw Rural Areas (1983-1987)",16,12.8,12.8,0.06,"  Poland, Warsaw Rural Areas (1983-1987)",36,34.3,34.3,0.17,"  Poland, Warsaw Rural Areas (1983-1987)",32,43,43,0.21,"  Poland, Warsaw Rural Areas (1983-1987)",44,56.9,56.9,0.28,"  Poland, Warsaw Rural Areas (1983-1987)",49,61.3,61.3,0.31,"  Poland, Warsaw Rural Areas (1983-1987)",55,66.7,66.7,0.33,"  Poland, Warsaw Rural Areas (1983-1987)",44,60.6,60.6,0.3,"  Poland, Warsaw Rural Areas (1983-1987)",46,87.2,87.2,0.44,"  Poland, Warsaw Rural Areas (1983-1987)",44,81,81,0.41,"  Poland, Warsaw Rural Areas (1983-1987)",25,59.1,59.1,0.3,"  Poland, Warsaw Rural Areas (1983-1987)",13,52.6,52.6,0.26,"  Poland, Warsaw Rural Areas (1983-1987)",7,52.9,52.9,..,
Europe,"  Portugal, Vila Nova De Gaia (1983-1987)",239,40.8,35.7,..,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",0,0,0,0,"  Portugal, Vila Nova De Gaia (1983-1987)",1,2.2,2.2,0.01,"  Portugal, Vila Nova De Gaia (1983-1987)",8,18.2,18.3,0.09,"  Portugal, Vila Nova De Gaia (1983-1987)",22,61.1,61.3,0.31,"  Portugal, Vila Nova De Gaia (1983-1987)",15,43.6,43.8,0.22,"  Portugal, Vila Nova De Gaia (1983-1987)",19,56.2,56.4,0.28,"  Portugal, Vila Nova De Gaia (1983-1987)",34,103.2,103.6,0.52,"  Portugal, Vila Nova De Gaia (1983-1987)",34,122.8,123.3,0.62,"  Portugal, Vila Nova De Gaia (1983-1987)",31,148.7,149.3,0.75,"  Portugal, Vila Nova De Gaia (1983-1987)",20,96.6,97,0.49,"  Portugal, Vila Nova De Gaia (1983-1987)",19,110.9,111.4,0.56,"  Portugal, Vila Nova De Gaia (1983-1987)",17,146,146.6,0.73,"  Portugal, Vila Nova De Gaia (1983-1987)",9,148.4,149,0.75,"  Portugal, Vila Nova De Gaia (1983-1987)",9,264.3,265.4,..,
Europe,"  Romania, County Cluj (1983-1987)",741,39.5,31.1,..,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",0,0,0,0,"  Romania, County Cluj (1983-1987)",6,4.2,4.2,0.02,"  Romania, County Cluj (1983-1987)",24,16.9,16.9,0.08,"  Romania, County Cluj (1983-1987)",37,30.7,30.7,0.15,"  Romania, County Cluj (1983-1987)",59,52.4,52.4,0.26,"  Romania, County Cluj (1983-1987)",101,82.5,82.5,0.41,"  Romania, County Cluj (1983-1987)",114,96.5,96.5,0.48,"  Romania, County Cluj (1983-1987)",111,99.1,99.1,0.5,"  Romania, County Cluj (1983-1987)",106,102.8,102.8,0.51,"  Romania, County Cluj (1983-1987)",71,128.4,128.4,0.64,"  Romania, County Cluj (1983-1987)",57,83.9,83.9,0.42,"  Romania, County Cluj (1983-1987)",31,67.7,67.7,0.34,"  Romania, County Cluj (1983-1987)",18,81.1,81.1,0.41,"  Romania, County Cluj (1983-1987)",6,64,64,..,
Europe,"  Russian Federation, Saint Petersburg (1983-1987)",8014,59.7,40.6,..,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",0,0,0,0,"  Russian Federation, Saint Petersburg (1983-1987)",9,0.8,0.8,0,"  Russian Federation, Saint Petersburg (1983-1987)",48,4.2,4.2,0.02,"  Russian Federation, Saint Petersburg (1983-1987)",202,18.5,18.5,0.09,"  Russian Federation, Saint Petersburg (1983-1987)",441,45.3,45.3,0.23,"  Russian Federation, Saint Petersburg (1983-1987)",499,78.1,78.1,0.39,"  Russian Federation, Saint Petersburg (1983-1987)",1128,114.4,114.4,0.57,"  Russian Federation, Saint Petersburg (1983-1987)",915,109.6,109.6,0.55,"  Russian Federation, Saint Petersburg (1983-1987)",991,109.1,109.1,0.55,"  Russian Federation, Saint Petersburg (1983-1987)",1156,144.8,144.8,0.72,"  Russian Federation, Saint Petersburg (1983-1987)",818,139.3,139.3,0.7,"  Russian Federation, Saint Petersburg (1983-1987)",824,132.2,132.2,0.66,"  Russian Federation, Saint Petersburg (1983-1987)",558,130.6,130.6,0.65,"  Russian Federation, Saint Petersburg (1983-1987)",282,113.8,113.8,0.57,"  Russian Federation, Saint Petersburg (1983-1987)",143,104.7,104.7,..,
Europe,  Slovakia (1983-1987),5555,42.3,34.5,..,  Slovakia (1983-1987),1,0.1,0.1,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),0,0,0,0,  Slovakia (1983-1987),1,0.1,0.1,0,  Slovakia (1983-1987),5,0.5,0.5,0,  Slovakia (1983-1987),50,4.8,4.8,0.02,  Slovakia (1983-1987),135,12.8,12.8,0.06,  Slovakia (1983-1987),263,29.7,29.7,0.15,  Slovakia (1983-1987),438,59.9,59.9,0.3,  Slovakia (1983-1987),560,83.1,83.1,0.42,  Slovakia (1983-1987),647,94,94,0.47,  Slovakia (1983-1987),774,111.7,111.7,0.56,  Slovakia (1983-1987),818,123,123,0.62,  Slovakia (1983-1987),469,119.9,119.9,0.6,  Slovakia (1983-1987),573,134.2,134.2,0.67,  Slovakia (1983-1987),437,128.2,128.2,0.64,  Slovakia (1983-1987),248,126.6,126.6,0.63,  Slovakia (1983-1987),136,132.6,132.6,..,
Europe,  Slovenia (1982-1987),3320,54.9,40.6,..,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),1,0.2,0.2,0,  Slovenia (1982-1987),0,0,0,0,  Slovenia (1982-1987),18,3.8,3.8,0.02,  Slovenia (1982-1987),72,15.1,15.1,0.08,  Slovenia (1982-1987),158,39.6,39.6,0.2,  Slovenia (1982-1987),254,69.9,69.9,0.35,  Slovenia (1982-1987),393,107.7,107.7,0.54,  Slovenia (1982-1987),396,105.3,105.3,0.53,  Slovenia (1982-1987),444,122.5,122.5,0.61,  Slovenia (1982-1987),467,155.2,155.2,0.78,  Slovenia (1982-1987),271,133.8,133.8,0.67,  Slovenia (1982-1987),335,148.1,148.1,0.74,  Slovenia (1982-1987),256,144,144,0.72,  Slovenia (1982-1987),157,..,..,..,  Slovenia (1982-1987),98,..,..,..,
Europe,"  Spain, Basque Country (1986-1987)",1368,63.1,47.3,..,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",0,0,0,0,"  Spain, Basque Country (1986-1987)",1,0.5,0.6,0,"  Spain, Basque Country (1986-1987)",14,8.2,8.2,0.04,"  Spain, Basque Country (1986-1987)",36,23.5,23.7,0.12,"  Spain, Basque Country (1986-1987)",54,36.4,36.7,0.18,"  Spain, Basque Country (1986-1987)",134,97.1,97.9,0.49,"  Spain, Basque Country (1986-1987)",129,112.6,113.5,0.57,"  Spain, Basque Country (1986-1987)",187,137.9,139,0.7,"  Spain, Basque Country (1986-1987)",172,135.5,136.6,0.68,"  Spain, Basque Country (1986-1987)",162,149.1,150.3,0.75,"  Spain, Basque Country (1986-1987)",136,161.7,163,0.81,"  Spain, Basque Country (1986-1987)",128,177.5,179,0.89,"  Spain, Basque Country (1986-1987)",103,176.4,177.8,0.89,"  Spain, Basque Country (1986-1987)",57,149.6,150.9,0.75,"  Spain, Basque Country (1986-1987)",44,180,181.4,..,
Europe,"  Spain, Granada (1985-1987)",495,42.2,33.9,..,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",0,0,0,0,"  Spain, Granada (1985-1987)",1,1,1,0,"  Spain, Granada (1985-1987)",5,7.4,7.4,0.04,"  Spain, Granada (1985-1987)",8,13.3,13.3,0.07,"  Spain, Granada (1985-1987)",22,42.4,42.6,0.21,"  Spain, Granada (1985-1987)",42,77.5,77.8,0.39,"  Spain, Granada (1985-1987)",53,71.8,72,0.36,"  Spain, Granada (1985-1987)",57,73.2,73.5,0.37,"  Spain, Granada (1985-1987)",68,102.4,102.8,0.51,"  Spain, Granada (1985-1987)",71,136,136.6,0.68,"  Spain, Granada (1985-1987)",58,125.9,126.4,0.63,"  Spain, Granada (1985-1987)",55,112.1,112.5,0.56,"  Spain, Granada (1985-1987)",26,71.6,71.9,0.36,"  Spain, Granada (1985-1987)",16,80.9,81.2,0.41,"  Spain, Granada (1985-1987)",11,92.9,93.3,..,
Europe,"  Spain, Murcia (1984-1987)",960,47.2,38.5,..,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",1,0.5,0.5,0,"  Spain, Murcia (1984-1987)",0,0,0,0,"  Spain, Murcia (1984-1987)",15,10.2,10.2,0.05,"  Spain, Murcia (1984-1987)",24,19.5,19.6,0.1,"  Spain, Murcia (1984-1987)",60,51.5,51.7,0.26,"  Spain, Murcia (1984-1987)",79,74.7,75,0.37,"  Spain, Murcia (1984-1987)",90,84.1,84.4,0.42,"  Spain, Murcia (1984-1987)",132,115.1,115.6,0.58,"  Spain, Murcia (1984-1987)",129,116.3,116.8,0.58,"  Spain, Murcia (1984-1987)",123,127.1,127.6,0.64,"  Spain, Murcia (1984-1987)",75,101.5,101.9,0.51,"  Spain, Murcia (1984-1987)",83,129,129.5,0.65,"  Spain, Murcia (1984-1987)",73,137.2,137.7,0.69,"  Spain, Murcia (1984-1987)",51,146.8,147.5,0.74,"  Spain, Murcia (1984-1987)",21,99.6,100.1,..,
Europe,"  Spain, Navarra (1983-1986)",658,63.8,45.9,..,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",0,0,0,0,"  Spain, Navarra (1983-1986)",10,13.1,13.2,0.07,"  Spain, Navarra (1983-1986)",9,13.2,13.3,0.07,"  Spain, Navarra (1983-1986)",33,49.2,49.6,0.25,"  Spain, Navarra (1983-1986)",46,76.2,76.8,0.38,"  Spain, Navarra (1983-1986)",55,108.2,109,0.55,"  Spain, Navarra (1983-1986)",80,136.8,137.8,0.69,"  Spain, Navarra (1983-1986)",78,131.5,132.5,0.66,"  Spain, Navarra (1983-1986)",97,173.2,174.5,0.87,"  Spain, Navarra (1983-1986)",66,138.4,139.4,0.7,"  Spain, Navarra (1983-1986)",78,181.5,182.9,0.91,"  Spain, Navarra (1983-1986)",44,130.9,131.9,0.66,"  Spain, Navarra (1983-1986)",40,185.3,186.7,0.93,"  Spain, Navarra (1983-1986)",17,125,126,..,
Europe,"  Spain, Tarragona (1984-1987)",713,67.4,47.1,..,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",0,0,0,0,"  Spain, Tarragona (1984-1987)",8,10.4,10.5,0.05,"  Spain, Tarragona (1984-1987)",23,32.4,32.6,0.16,"  Spain, Tarragona (1984-1987)",32,47.7,48,0.24,"  Spain, Tarragona (1984-1987)",48,80.7,81.2,0.41,"  Spain, Tarragona (1984-1987)",58,112.7,113.3,0.57,"  Spain, Tarragona (1984-1987)",71,115.4,116.1,0.58,"  Spain, Tarragona (1984-1987)",77,122.7,123.4,0.62,"  Spain, Tarragona (1984-1987)",94,157.9,158.8,0.79,"  Spain, Tarragona (1984-1987)",88,176.5,177.5,0.89,"  Spain, Tarragona (1984-1987)",75,175.5,176.5,0.88,"  Spain, Tarragona (1984-1987)",63,182.3,183.3,0.92,"  Spain, Tarragona (1984-1987)",45,203.4,204.6,1.02,"  Spain, Tarragona (1984-1987)",27,195.2,196.3,..,
Europe,"  Spain, Zaragoza (1983-1985)",717,56.7,39.5,..,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",0,0,0,0,"  Spain, Zaragoza (1983-1985)",2,2.1,2.2,0.01,"  Spain, Zaragoza (1983-1985)",7,8.1,8.2,0.04,"  Spain, Zaragoza (1983-1985)",10,12.2,12.4,0.06,"  Spain, Zaragoza (1983-1985)",34,43.3,44,0.22,"  Spain, Zaragoza (1983-1985)",56,76.5,77.7,0.39,"  Spain, Zaragoza (1983-1985)",68,91.8,93.2,0.47,"  Spain, Zaragoza (1983-1985)",87,105.9,107.5,0.54,"  Spain, Zaragoza (1983-1985)",103,127.5,129.5,0.65,"  Spain, Zaragoza (1983-1985)",111,152.6,154.9,0.77,"  Spain, Zaragoza (1983-1985)",67,107.2,108.9,0.54,"  Spain, Zaragoza (1983-1985)",79,148,150.3,0.75,"  Spain, Zaragoza (1983-1985)",40,97.8,99.3,0.5,"  Spain, Zaragoza (1983-1985)",30,116.6,118.4,0.59,"  Spain, Zaragoza (1983-1985)",12,77,78.2,..,
Europe,  Sweden (1983-1987),22666,107.1,62.5,..,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),0,0,0,0,  Sweden (1983-1987),5,0.4,0.4,0,  Sweden (1983-1987),8,0.6,0.6,0,  Sweden (1983-1987),92,6.7,6.7,0.03,  Sweden (1983-1987),263,18.4,18.4,0.09,  Sweden (1983-1987),764,48,48,0.24,  Sweden (1983-1987),1338,89.9,89.9,0.45,  Sweden (1983-1987),1750,149.6,149.6,0.75,  Sweden (1983-1987),1725,160.3,160.3,0.8,  Sweden (1983-1987),2058,181.9,181.9,0.91,  Sweden (1983-1987),2739,223.6,223.6,1.12,  Sweden (1983-1987),2807,240.7,240.7,1.2,  Sweden (1983-1987),3020,283,283,1.42,  Sweden (1983-1987),2753,308.3,308.3,1.54,  Sweden (1983-1987),1911,318.7,318.7,1.59,  Sweden (1983-1987),1433,340.6,340.6,..,
Europe,"  Switzerland, Basel (1983-1987)",1291,117.5,68.5,..,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",0,0,0,0,"  Switzerland, Basel (1983-1987)",1,1.2,1.2,0.01,"  Switzerland, Basel (1983-1987)",4,4.9,4.9,0.02,"  Switzerland, Basel (1983-1987)",15,19.3,19.3,0.1,"  Switzerland, Basel (1983-1987)",57,69.9,69.9,0.35,"  Switzerland, Basel (1983-1987)",93,116.1,116.1,0.58,"  Switzerland, Basel (1983-1987)",118,160.3,160.3,0.8,"  Switzerland, Basel (1983-1987)",121,171.4,171.4,0.86,"  Switzerland, Basel (1983-1987)",128,186.7,186.7,0.93,"  Switzerland, Basel (1983-1987)",150,240.8,240.8,1.2,"  Switzerland, Basel (1983-1987)",126,251.8,251.8,1.26,"  Switzerland, Basel (1983-1987)",161,320.5,320.5,1.6,"  Switzerland, Basel (1983-1987)",144,316.3,316.3,1.58,"  Switzerland, Basel (1983-1987)",95,299.2,299.2,1.5,"  Switzerland, Basel (1983-1987)",78,354.1,354.1,..,
Europe,"  Switzerland, Geneva (1983-1987)",1167,119.7,73.5,..,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",0,0,0,0,"  Switzerland, Geneva (1983-1987)",7,9.2,9.2,0.05,"  Switzerland, Geneva (1983-1987)",13,17.1,17.1,0.09,"  Switzerland, Geneva (1983-1987)",46,55.8,55.8,0.28,"  Switzerland, Geneva (1983-1987)",88,110,110,0.55,"  Switzerland, Geneva (1983-1987)",132,197.7,197.7,0.99,"  Switzerland, Geneva (1983-1987)",111,180.9,180.9,0.9,"  Switzerland, Geneva (1983-1987)",104,188.7,188.7,0.94,"  Switzerland, Geneva (1983-1987)",126,263.8,263.8,1.32,"  Switzerland, Geneva (1983-1987)",91,248.5,248.5,1.24,"  Switzerland, Geneva (1983-1987)",135,363.2,363.2,1.82,"  Switzerland, Geneva (1983-1987)",133,387.5,387.5,1.94,"  Switzerland, Geneva (1983-1987)",95,383.4,383.4,1.92,"  Switzerland, Geneva (1983-1987)",86,454.5,454.5,..,
Europe,"  Switzerland, Neuchatel (1983-1987)",433,107.5,60.9,..,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",0,0,0,0,"  Switzerland, Neuchatel (1983-1987)",2,7.7,7.7,0.04,"  Switzerland, Neuchatel (1983-1987)",4,15,15,0.07,"  Switzerland, Neuchatel (1983-1987)",11,36.6,36.6,0.18,"  Switzerland, Neuchatel (1983-1987)",23,84.4,84.4,0.42,"  Switzerland, Neuchatel (1983-1987)",38,156.4,156.4,0.78,"  Switzerland, Neuchatel (1983-1987)",42,164.3,164.3,0.82,"  Switzerland, Neuchatel (1983-1987)",44,182.3,182.3,0.91,"  Switzerland, Neuchatel (1983-1987)",50,209.7,209.7,1.05,"  Switzerland, Neuchatel (1983-1987)",47,252.2,252.2,1.26,"  Switzerland, Neuchatel (1983-1987)",33,176.3,176.3,0.88,"  Switzerland, Neuchatel (1983-1987)",60,365.5,365.5,1.83,"  Switzerland, Neuchatel (1983-1987)",39,343.6,343.6,1.72,"  Switzerland, Neuchatel (1983-1987)",40,468.7,468.7,..,
Europe,"  Switzerland, St Gall-Appenzell (1983-1987)",1178,100.2,62.2,..,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",0,0,0,0,"  Switzerland, St Gall-Appenzell (1983-1987)",5,5.9,5.9,0.03,"  Switzerland, St Gall-Appenzell (1983-1987)",24,29.1,29.1,0.15,"  Switzerland, St Gall-Appenzell (1983-1987)",34,42,42,0.21,"  Switzerland, St Gall-Appenzell (1983-1987)",64,85.2,85.2,0.43,"  Switzerland, St Gall-Appenzell (1983-1987)",97,146.3,146.3,0.73,"  Switzerland, St Gall-Appenzell (1983-1987)",91,147.4,147.4,0.74,"  Switzerland, St Gall-Appenzell (1983-1987)",88,146.7,146.7,0.73,"  Switzerland, St Gall-Appenzell (1983-1987)",134,223.7,223.7,1.12,"  Switzerland, St Gall-Appenzell (1983-1987)",139,266.6,266.6,1.33,"  Switzerland, St Gall-Appenzell (1983-1987)",160,311.2,311.2,1.56,"  Switzerland, St Gall-Appenzell (1983-1987)",141,316.9,316.9,1.58,"  Switzerland, St Gall-Appenzell (1983-1987)",109,361.5,361.5,1.81,"  Switzerland, St Gall-Appenzell (1983-1987)",92,446.6,446.6,..,
Europe,"  Switzerland, Vaud (1983-1987)",1627,117.1,70.8,..,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",0,0,0,0,"  Switzerland, Vaud (1983-1987)",2,2.1,2.1,0.01,"  Switzerland, Vaud (1983-1987)",8,8.1,8.1,0.04,"  Switzerland, Vaud (1983-1987)",20,20.1,20.1,0.1,"  Switzerland, Vaud (1983-1987)",64,57,57,0.29,"  Switzerland, Vaud (1983-1987)",108,105.8,105.8,0.53,"  Switzerland, Vaud (1983-1987)",137,164.6,164.6,0.82,"  Switzerland, Vaud (1983-1987)",155,190.2,190.2,0.95,"  Switzerland, Vaud (1983-1987)",166,215.7,215.7,1.08,"  Switzerland, Vaud (1983-1987)",202,262.7,262.7,1.31,"  Switzerland, Vaud (1983-1987)",162,264,264,1.32,"  Switzerland, Vaud (1983-1987)",190,295.1,295.1,1.48,"  Switzerland, Vaud (1983-1987)",178,317.6,317.6,1.59,"  Switzerland, Vaud (1983-1987)",144,378.7,378.7,1.89,"  Switzerland, Vaud (1983-1987)",91,323.7,323.7,..,
Europe,"  Switzerland, Zurich (1983-1987)",2887,99.4,61.6,..,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",0,0,0,0,"  Switzerland, Zurich (1983-1987)",2,0.9,0.9,0,"  Switzerland, Zurich (1983-1987)",7,3.1,3.1,0.02,"  Switzerland, Zurich (1983-1987)",40,17.7,17.7,0.09,"  Switzerland, Zurich (1983-1987)",127,55.4,55.4,0.28,"  Switzerland, Zurich (1983-1987)",213,97.8,97.8,0.49,"  Switzerland, Zurich (1983-1987)",315,164.5,164.5,0.82,"  Switzerland, Zurich (1983-1987)",262,148,148,0.74,"  Switzerland, Zurich (1983-1987)",280,168,168,0.84,"  Switzerland, Zurich (1983-1987)",307,206.7,206.7,1.03,"  Switzerland, Zurich (1983-1987)",291,244.5,244.5,1.22,"  Switzerland, Zurich (1983-1987)",325,267.8,267.8,1.34,"  Switzerland, Zurich (1983-1987)",308,280.5,280.5,1.4,"  Switzerland, Zurich (1983-1987)",251,336.4,336.4,1.68,"  Switzerland, Zurich (1983-1987)",159,327.4,327.4,..,
