,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  UK, England, Mersey (1998-2002)",8126,133,79.9,..,"  UK, England, Mersey (1998-2002)",0,0,0,0,"  UK, England, Mersey (1998-2002)",0,0,0,0,"  UK, England, Mersey (1998-2002)",0,0,0,0,"  UK, England, Mersey (1998-2002)",0,0,0,0,"  UK, England, Mersey (1998-2002)",1,0.3,0.3,0,"  UK, England, Mersey (1998-2002)",21,5.6,5.6,0.03,"  UK, England, Mersey (1998-2002)",99,22.2,22.2,0.11,"  UK, England, Mersey (1998-2002)",297,63.5,63.5,0.32,"  UK, England, Mersey (1998-2002)",465,109.3,109.3,0.55,"  UK, England, Mersey (1998-2002)",654,166.1,166.1,0.83,"  UK, England, Mersey (1998-2002)",1078,264.7,264.7,1.32,"  UK, England, Mersey (1998-2002)",940,275.8,275.8,1.38,"  UK, England, Mersey (1998-2002)",1006,319.1,319.1,1.6,"  UK, England, Mersey (1998-2002)",755,257.7,257.7,1.29,"  UK, England, Mersey (1998-2002)",808,295.3,295.3,1.48,"  UK, England, Mersey (1998-2002)",776,326.6,326.6,1.63,"  UK, England, Mersey (1998-2002)",541,334.1,334.1,1.67,"  UK, England, Mersey (1998-2002)",685,438.1,438.1,..,
Europe,"  UK, England, North Western Region (1998-2002)",13745,129.9,81.3,..,"  UK, England, North Western Region (1998-2002)",0,0,0,0,"  UK, England, North Western Region (1998-2002)",0,0,0,0,"  UK, England, North Western Region (1998-2002)",0,0,0,0,"  UK, England, North Western Region (1998-2002)",0,0,0,0,"  UK, England, North Western Region (1998-2002)",7,1.1,1.1,0.01,"  UK, England, North Western Region (1998-2002)",36,5.2,5.2,0.03,"  UK, England, North Western Region (1998-2002)",215,27.1,27.1,0.14,"  UK, England, North Western Region (1998-2002)",513,65,65,0.32,"  UK, England, North Western Region (1998-2002)",770,110,110,0.55,"  UK, England, North Western Region (1998-2002)",1233,190,190,0.95,"  UK, England, North Western Region (1998-2002)",1848,266.4,266.4,1.33,"  UK, England, North Western Region (1998-2002)",1726,295.5,295.5,1.48,"  UK, England, North Western Region (1998-2002)",1570,304.1,304.1,1.52,"  UK, England, North Western Region (1998-2002)",1163,244.8,244.8,1.22,"  UK, England, North Western Region (1998-2002)",1312,292.8,292.8,1.46,"  UK, England, North Western Region (1998-2002)",1292,312.3,312.3,1.56,"  UK, England, North Western Region (1998-2002)",943,334.1,334.1,1.67,"  UK, England, North Western Region (1998-2002)",1117,396.4,396.4,..,
Europe,"  UK, England, Northern and Yorkshire Regions (1998-2002)",21597,128.1,79.1,..,"  UK, England, Northern and Yorkshire Regions (1998-2002)",0,0,0,0,"  UK, England, Northern and Yorkshire Regions (1998-2002)",0,0,0,0,"  UK, England, Northern and Yorkshire Regions (1998-2002)",0,0,0,0,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1,0.1,0.1,0,"  UK, England, Northern and Yorkshire Regions (1998-2002)",12,1.2,1.2,0.01,"  UK, England, Northern and Yorkshire Regions (1998-2002)",79,7.5,7.5,0.04,"  UK, England, Northern and Yorkshire Regions (1998-2002)",332,27,27,0.14,"  UK, England, Northern and Yorkshire Regions (1998-2002)",779,61.7,61.7,0.31,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1286,111,111,0.56,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1954,182,182,0.91,"  UK, England, Northern and Yorkshire Regions (1998-2002)",3123,277,277,1.39,"  UK, England, Northern and Yorkshire Regions (1998-2002)",2482,268.8,268.8,1.34,"  UK, England, Northern and Yorkshire Regions (1998-2002)",2495,292.3,292.3,1.46,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1992,247.8,247.8,1.24,"  UK, England, Northern and Yorkshire Regions (1998-2002)",2030,269.7,269.7,1.35,"  UK, England, Northern and Yorkshire Regions (1998-2002)",2041,304.7,304.7,1.52,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1422,315.6,315.6,1.58,"  UK, England, Northern and Yorkshire Regions (1998-2002)",1569,357.2,357.2,..,
Europe,"  UK, England, Oxford Region (1998-2002)",8802,128.5,85.2,..,"  UK, England, Oxford Region (1998-2002)",0,0,0,0,"  UK, England, Oxford Region (1998-2002)",0,0,0,0,"  UK, England, Oxford Region (1998-2002)",1,0.2,0.2,0,"  UK, England, Oxford Region (1998-2002)",1,0.2,0.2,0,"  UK, England, Oxford Region (1998-2002)",4,1,1,0,"  UK, England, Oxford Region (1998-2002)",35,7.2,7.2,0.04,"  UK, England, Oxford Region (1998-2002)",155,27.9,27.9,0.14,"  UK, England, Oxford Region (1998-2002)",381,68.6,68.6,0.34,"  UK, England, Oxford Region (1998-2002)",601,121.2,121.2,0.61,"  UK, England, Oxford Region (1998-2002)",839,184.3,184.3,0.92,"  UK, England, Oxford Region (1998-2002)",1316,279.6,279.6,1.4,"  UK, England, Oxford Region (1998-2002)",1109,296.9,296.9,1.48,"  UK, England, Oxford Region (1998-2002)",966,321.1,321.1,1.61,"  UK, England, Oxford Region (1998-2002)",800,298.2,298.2,1.49,"  UK, England, Oxford Region (1998-2002)",695,284.6,284.6,1.42,"  UK, England, Oxford Region (1998-2002)",741,332.7,332.7,1.66,"  UK, England, Oxford Region (1998-2002)",539,349.3,349.3,1.75,"  UK, England, Oxford Region (1998-2002)",619,392.3,392.3,..,
Europe,"  UK, England, South and Western Regions (1998-2002)",27384,159.9,89.1,..,"  UK, England, South and Western Regions (1998-2002)",1,0.1,0.1,0,"  UK, England, South and Western Regions (1998-2002)",0,0,0,0,"  UK, England, South and Western Regions (1998-2002)",0,0,0,0,"  UK, England, South and Western Regions (1998-2002)",1,0.1,0.1,0,"  UK, England, South and Western Regions (1998-2002)",16,1.8,1.8,0.01,"  UK, England, South and Western Regions (1998-2002)",91,8.9,8.9,0.04,"  UK, England, South and Western Regions (1998-2002)",349,28.8,28.8,0.14,"  UK, England, South and Western Regions (1998-2002)",800,63.8,63.8,0.32,"  UK, England, South and Western Regions (1998-2002)",1361,118.5,118.5,0.59,"  UK, England, South and Western Regions (1998-2002)",2079,189.4,189.4,0.95,"  UK, England, South and Western Regions (1998-2002)",3382,282.7,282.7,1.41,"  UK, England, South and Western Regions (1998-2002)",3131,308.9,308.9,1.54,"  UK, England, South and Western Regions (1998-2002)",2940,336.7,336.7,1.68,"  UK, England, South and Western Regions (1998-2002)",2485,298.8,298.8,1.49,"  UK, England, South and Western Regions (1998-2002)",2748,341.4,341.4,1.71,"  UK, England, South and Western Regions (1998-2002)",2879,376.7,376.7,1.88,"  UK, England, South and Western Regions (1998-2002)",2249,415.4,415.4,2.08,"  UK, England, South and Western Regions (1998-2002)",2872,511,511,..,
Europe,"  UK, England, Thames Region (1998-2002)",44467,124.2,80.4,..,"  UK, England, Thames Region (1998-2002)",0,0,0,0,"  UK, England, Thames Region (1998-2002)",0,0,0,0,"  UK, England, Thames Region (1998-2002)",1,0,0,0,"  UK, England, Thames Region (1998-2002)",3,0.2,0.2,0,"  UK, England, Thames Region (1998-2002)",36,1.6,1.6,0.01,"  UK, England, Thames Region (1998-2002)",213,7.5,7.5,0.04,"  UK, England, Thames Region (1998-2002)",770,25.2,25.2,0.13,"  UK, England, Thames Region (1998-2002)",1681,57.9,57.9,0.29,"  UK, England, Thames Region (1998-2002)",2736,111.9,111.9,0.56,"  UK, England, Thames Region (1998-2002)",3769,172.9,172.9,0.86,"  UK, England, Thames Region (1998-2002)",5819,258.2,258.2,1.29,"  UK, England, Thames Region (1998-2002)",5159,280.7,280.7,1.4,"  UK, England, Thames Region (1998-2002)",4888,307.9,307.9,1.54,"  UK, England, Thames Region (1998-2002)",3978,271.3,271.3,1.36,"  UK, England, Thames Region (1998-2002)",4177,301.8,301.8,1.51,"  UK, England, Thames Region (1998-2002)",4116,320,320,1.6,"  UK, England, Thames Region (1998-2002)",3081,337.7,337.7,1.69,"  UK, England, Thames Region (1998-2002)",4040,420,420,..,
Europe,"  UK, England, Trent (1998-2002)",16611,136.3,82,..,"  UK, England, Trent (1998-2002)",0,0,0,0,"  UK, England, Trent (1998-2002)",0,0,0,0,"  UK, England, Trent (1998-2002)",0,0,0,0,"  UK, England, Trent (1998-2002)",1,0.1,0.1,0,"  UK, England, Trent (1998-2002)",8,1.1,1.1,0.01,"  UK, England, Trent (1998-2002)",77,9.9,9.9,0.05,"  UK, England, Trent (1998-2002)",259,28.4,28.4,0.14,"  UK, England, Trent (1998-2002)",536,58.6,58.6,0.29,"  UK, England, Trent (1998-2002)",907,110.1,110.1,0.55,"  UK, England, Trent (1998-2002)",1330,173,173,0.87,"  UK, England, Trent (1998-2002)",2248,272.7,272.7,1.36,"  UK, England, Trent (1998-2002)",2021,289.2,289.2,1.45,"  UK, England, Trent (1998-2002)",1900,310.5,310.5,1.55,"  UK, England, Trent (1998-2002)",1547,271.1,271.1,1.36,"  UK, England, Trent (1998-2002)",1565,291.9,291.9,1.46,"  UK, England, Trent (1998-2002)",1662,342.2,342.2,1.71,"  UK, England, Trent (1998-2002)",1158,346.6,346.6,1.73,"  UK, England, Trent (1998-2002)",1392,435.9,435.9,..,
Europe,"  UK, England, West Midlands Region (1998-2002)",17740,131.9,80.9,..,"  UK, England, West Midlands Region (1998-2002)",0,0,0,0,"  UK, England, West Midlands Region (1998-2002)",0,0,0,0,"  UK, England, West Midlands Region (1998-2002)",0,0,0,0,"  UK, England, West Midlands Region (1998-2002)",0,0,0,0,"  UK, England, West Midlands Region (1998-2002)",8,1,1,0.01,"  UK, England, West Midlands Region (1998-2002)",81,9.4,9.4,0.05,"  UK, England, West Midlands Region (1998-2002)",274,27.4,27.4,0.14,"  UK, England, West Midlands Region (1998-2002)",605,60.9,60.9,0.3,"  UK, England, West Midlands Region (1998-2002)",1003,112.7,112.7,0.56,"  UK, England, West Midlands Region (1998-2002)",1502,178.2,178.2,0.89,"  UK, England, West Midlands Region (1998-2002)",2359,265.8,265.8,1.33,"  UK, England, West Midlands Region (1998-2002)",2209,286.1,286.1,1.43,"  UK, England, West Midlands Region (1998-2002)",1999,298,298,1.49,"  UK, England, West Midlands Region (1998-2002)",1555,251.4,251.4,1.26,"  UK, England, West Midlands Region (1998-2002)",1760,303.3,303.3,1.52,"  UK, England, West Midlands Region (1998-2002)",1730,328.5,328.5,1.64,"  UK, England, West Midlands Region (1998-2002)",1263,348.3,348.3,1.74,"  UK, England, West Midlands Region (1998-2002)",1392,411.9,411.9,..,
Europe,"  UK, Northern Ireland (1998-2002)",4688,108.7,76.5,..,"  UK, Northern Ireland (1998-2002)",0,0,0,0,"  UK, Northern Ireland (1998-2002)",0,0,0,0,"  UK, Northern Ireland (1998-2002)",0,0,0,0,"  UK, Northern Ireland (1998-2002)",1,0.3,0.3,0,"  UK, Northern Ireland (1998-2002)",2,0.7,0.7,0,"  UK, Northern Ireland (1998-2002)",23,7.7,7.7,0.04,"  UK, Northern Ireland (1998-2002)",80,24.5,24.5,0.12,"  UK, Northern Ireland (1998-2002)",204,62.7,62.7,0.31,"  UK, Northern Ireland (1998-2002)",318,109.4,109.4,0.55,"  UK, Northern Ireland (1998-2002)",444,175.9,175.9,0.88,"  UK, Northern Ireland (1998-2002)",633,257.2,257.2,1.29,"  UK, Northern Ireland (1998-2002)",603,273.1,273.1,1.37,"  UK, Northern Ireland (1998-2002)",525,275.8,275.8,1.38,"  UK, Northern Ireland (1998-2002)",408,231.3,231.3,1.16,"  UK, Northern Ireland (1998-2002)",452,276.9,276.9,1.38,"  UK, Northern Ireland (1998-2002)",401,287.5,287.5,1.44,"  UK, Northern Ireland (1998-2002)",291,308.1,308.1,1.54,"  UK, Northern Ireland (1998-2002)",303,355,355,..,
Europe,"  UK, Scotland (1998-2002)",17137,130.2,79.2,..,"  UK, Scotland (1998-2002)",0,0,0,0,"  UK, Scotland (1998-2002)",0,0,0,0,"  UK, Scotland (1998-2002)",0,0,0,0,"  UK, Scotland (1998-2002)",0,0,0,0,"  UK, Scotland (1998-2002)",11,1.4,1.4,0.01,"  UK, Scotland (1998-2002)",54,6.4,6.4,0.03,"  UK, Scotland (1998-2002)",249,24.9,24.9,0.12,"  UK, Scotland (1998-2002)",603,58.4,58.4,0.29,"  UK, Scotland (1998-2002)",1080,114,114,0.57,"  UK, Scotland (1998-2002)",1384,162.6,162.6,0.81,"  UK, Scotland (1998-2002)",2369,276.1,276.1,1.38,"  UK, Scotland (1998-2002)",2104,284.6,284.6,1.42,"  UK, Scotland (1998-2002)",2044,297.8,297.8,1.49,"  UK, Scotland (1998-2002)",1590,245.5,245.5,1.23,"  UK, Scotland (1998-2002)",1675,286.2,286.2,1.43,"  UK, Scotland (1998-2002)",1573,313.4,313.4,1.57,"  UK, Scotland (1998-2002)",1178,350.8,350.8,1.75,"  UK, Scotland (1998-2002)",1223,378.5,378.5,..,
,,696834,11930.8,7210.3,0,0,1,0.1,0.1,0,0,1,0.1,0.1,0,0,2,0.2,0.2,0,0,50,18,18,0.05,0,409,108.1,108.3,0.53,0,2639,638.9,639.4,3.19,0,9890,2292.5,2294.7,11.51,0,23702,5416.6,5421.2,27.11,0,43955,10697,10705.6,53.55,0,67225,17189.1,17201.2,86,0,87082,21987.9,22002.4,110,0,82095,24673.9,24688.5,123.42,0,82977,26588.7,26602.9,132.95,0,75107,26639.8,26654.4,133.31,0,72359,25938.3,25953.8,129.76,0,65354,26748.5,26757.7,133.82,0,41211,25883.4,25890.7,129.47,0,42413,25000.6,25009,0,
Oceania ,"Australia, New South Wales (1998-2002)",19216,117.6,83.1,..,"Australia, New South Wales (1998-2002)",0,0,0,0,"Australia, New South Wales (1998-2002)",0,0,0,0,"Australia, New South Wales (1998-2002)",0,0,0,0,"Australia, New South Wales (1998-2002)",1,0.1,0.1,0,"Australia, New South Wales (1998-2002)",20,1.9,1.9,0.01,"Australia, New South Wales (1998-2002)",77,6.3,6.3,0.03,"Australia, New South Wales (1998-2002)",320,26.2,26.2,0.13,"Australia, New South Wales (1998-2002)",757,59.7,59.7,0.3,"Australia, New South Wales (1998-2002)",1504,122.6,122.6,0.61,"Australia, New South Wales (1998-2002)",1997,177.9,177.9,0.89,"Australia, New South Wales (1998-2002)",2558,247.8,247.8,1.24,"Australia, New South Wales (1998-2002)",2463,302.6,302.6,1.51,"Australia, New South Wales (1998-2002)",2179,318.2,318.2,1.59,"Australia, New South Wales (1998-2002)",1940,316.8,316.8,1.58,"Australia, New South Wales (1998-2002)",1918,324,324,1.62,"Australia, New South Wales (1998-2002)",1571,309.9,309.9,1.55,"Australia, New South Wales (1998-2002)",1014,292.4,292.4,1.46,"Australia, New South Wales (1998-2002)",897,292.8,292.8,..,
Oceania ,"  Australia, Northern Territory (1998-2002)",277,59.8,70,..,"  Australia, Northern Territory (1998-2002)",0,0,0,0,"  Australia, Northern Territory (1998-2002)",0,0,0,0,"  Australia, Northern Territory (1998-2002)",0,0,0,0,"  Australia, Northern Territory (1998-2002)",0,0,0,0,"  Australia, Northern Territory (1998-2002)",0,0,0,0,"  Australia, Northern Territory (1998-2002)",4,8.7,8.7,0.04,"  Australia, Northern Territory (1998-2002)",6,13.6,13.6,0.07,"  Australia, Northern Territory (1998-2002)",16,39.3,39.3,0.2,"  Australia, Northern Territory (1998-2002)",37,101.8,101.8,0.51,"  Australia, Northern Territory (1998-2002)",45,142.2,142.2,0.71,"  Australia, Northern Territory (1998-2002)",54,211.9,211.9,1.06,"  Australia, Northern Territory (1998-2002)",38,236.7,236.7,1.18,"  Australia, Northern Territory (1998-2002)",27,274.2,274.2,1.37,"  Australia, Northern Territory (1998-2002)",14,225.6,225.6,1.13,"  Australia, Northern Territory (1998-2002)",15,342.8,342.8,1.71,"  Australia, Northern Territory (1998-2002)",10,..,..,..,"  Australia, Northern Territory (1998-2002)",5,..,..,..,"  Australia, Northern Territory (1998-2002)",6,..,..,..,
Oceania ,"  Australia, Queensland (1998-2002)",10449,116.7,86.6,..,"  Australia, Queensland (1998-2002)",0,0,0,0,"  Australia, Queensland (1998-2002)",0,0,0,0,"  Australia, Queensland (1998-2002)",0,0,0,0,"  Australia, Queensland (1998-2002)",2,0.3,0.3,0,"  Australia, Queensland (1998-2002)",4,0.6,0.6,0,"  Australia, Queensland (1998-2002)",40,5.9,5.9,0.03,"  Australia, Queensland (1998-2002)",142,21.3,21.3,0.11,"  Australia, Queensland (1998-2002)",368,52.8,52.8,0.26,"  Australia, Queensland (1998-2002)",743,109.9,109.9,0.55,"  Australia, Queensland (1998-2002)",1153,184.6,184.6,0.92,"  Australia, Queensland (1998-2002)",1428,247.9,247.9,1.24,"  Australia, Queensland (1998-2002)",1380,309.6,309.6,1.55,"  Australia, Queensland (1998-2002)",1301,369.4,369.4,1.85,"  Australia, Queensland (1998-2002)",1091,362.1,362.1,1.81,"  Australia, Queensland (1998-2002)",978,347.4,347.4,1.74,"  Australia, Queensland (1998-2002)",746,312.5,312.5,1.56,"  Australia, Queensland (1998-2002)",574,352.7,352.7,1.76,"  Australia, Queensland (1998-2002)",499,345,345,..,
Oceania ,"  Australia, South (1998-2002)",4952,130.2,87.5,..,"  Australia, South (1998-2002)",0,0,0,0,"  Australia, South (1998-2002)",0,0,0,0,"  Australia, South (1998-2002)",0,0,0,0,"  Australia, South (1998-2002)",0,0,0,0,"  Australia, South (1998-2002)",5,2.1,2.1,0.01,"  Australia, South (1998-2002)",15,5.9,5.9,0.03,"  Australia, South (1998-2002)",76,28.3,28.3,0.14,"  Australia, South (1998-2002)",175,60.8,60.8,0.3,"  Australia, South (1998-2002)",344,120,120,0.6,"  Australia, South (1998-2002)",511,188.8,188.8,0.94,"  Australia, South (1998-2002)",732,287.3,287.3,1.44,"  Australia, South (1998-2002)",624,315.1,315.1,1.58,"  Australia, South (1998-2002)",589,352.4,352.4,1.76,"  Australia, South (1998-2002)",537,354.5,354.5,1.77,"  Australia, South (1998-2002)",393,257.5,257.5,1.29,"  Australia, South (1998-2002)",416,306.6,306.6,1.53,"  Australia, South (1998-2002)",275,..,..,..,"  Australia, South (1998-2002)",260,..,..,..,
Oceania ,"  Australia, Tasmania (1998-2002)",1405,117.4,80.4,..,"  Australia, Tasmania (1998-2002)",0,0,0,0,"  Australia, Tasmania (1998-2002)",0,0,0,0,"  Australia, Tasmania (1998-2002)",0,0,0,0,"  Australia, Tasmania (1998-2002)",0,0,0,0,"  Australia, Tasmania (1998-2002)",0,0,0,0,"  Australia, Tasmania (1998-2002)",3,3.9,3.9,0.02,"  Australia, Tasmania (1998-2002)",27,33,33,0.16,"  Australia, Tasmania (1998-2002)",41,45.2,45.2,0.23,"  Australia, Tasmania (1998-2002)",97,106.3,106.3,0.53,"  Australia, Tasmania (1998-2002)",145,171.3,171.3,0.86,"  Australia, Tasmania (1998-2002)",202,258.7,258.7,1.29,"  Australia, Tasmania (1998-2002)",181,289.6,289.6,1.45,"  Australia, Tasmania (1998-2002)",171,321.8,321.8,1.61,"  Australia, Tasmania (1998-2002)",136,291.3,291.3,1.46,"  Australia, Tasmania (1998-2002)",153,348.3,348.3,1.74,"  Australia, Tasmania (1998-2002)",106,275.8,275.8,1.38,"  Australia, Tasmania (1998-2002)",71,262.1,262.1,1.31,"  Australia, Tasmania (1998-2002)",72,311.5,311.5,..,
Oceania ,"  Australia, Victoria (1998-2002)",14383,119.4,83.9,..,"  Australia, Victoria (1998-2002)",0,0,0,0,"  Australia, Victoria (1998-2002)",0,0,0,0,"  Australia, Victoria (1998-2002)",0,0,0,0,"  Australia, Victoria (1998-2002)",1,0.1,0.1,0,"  Australia, Victoria (1998-2002)",10,1.2,1.2,0.01,"  Australia, Victoria (1998-2002)",76,8.3,8.3,0.04,"  Australia, Victoria (1998-2002)",234,25.2,25.2,0.13,"  Australia, Victoria (1998-2002)",510,54.7,54.7,0.27,"  Australia, Victoria (1998-2002)",1039,115.2,115.2,0.58,"  Australia, Victoria (1998-2002)",1487,178.5,178.5,0.89,"  Australia, Victoria (1998-2002)",1955,256.4,256.4,1.28,"  Australia, Victoria (1998-2002)",1682,283.5,283.5,1.42,"  Australia, Victoria (1998-2002)",1644,330.2,330.2,1.65,"  Australia, Victoria (1998-2002)",1471,327.1,327.1,1.64,"  Australia, Victoria (1998-2002)",1480,344.7,344.7,1.72,"  Australia, Victoria (1998-2002)",1210,326.8,326.8,1.63,"  Australia, Victoria (1998-2002)",804,328.8,328.8,1.64,"  Australia, Victoria (1998-2002)",780,343.4,343.4,..,
Oceania ,"  Australia, Western (1998-2002)",5228,111.6,84.4,..,"  Australia, Western (1998-2002)",0,0,0,0,"  Australia, Western (1998-2002)",0,0,0,0,"  Australia, Western (1998-2002)",0,0,0,0,"  Australia, Western (1998-2002)",2,0.6,0.6,0,"  Australia, Western (1998-2002)",6,1.9,1.9,0.01,"  Australia, Western (1998-2002)",19,5.5,5.5,0.03,"  Australia, Western (1998-2002)",109,30.6,30.6,0.15,"  Australia, Western (1998-2002)",219,58.8,58.8,0.29,"  Australia, Western (1998-2002)",396,108,108,0.54,"  Australia, Western (1998-2002)",612,179.8,179.8,0.9,"  Australia, Western (1998-2002)",782,261.4,261.4,1.31,"  Australia, Western (1998-2002)",678,303,303,1.51,"  Australia, Western (1998-2002)",620,338.7,338.7,1.69,"  Australia, Western (1998-2002)",549,355,355,1.78,"  Australia, Western (1998-2002)",373,266.8,266.8,1.33,"  Australia, Western (1998-2002)",378,325.6,325.6,1.63,"  Australia, Western (1998-2002)",253,321.7,321.7,1.61,"  Australia, Western (1998-2002)",232,308.7,308.7,..,
Oceania ,  Australian Capital Territory (1998-2002),906,113.6,93.1,..,  Australian Capital Territory (1998-2002),0,0,0,0,  Australian Capital Territory (1998-2002),0,0,0,0,  Australian Capital Territory (1998-2002),0,0,0,0,  Australian Capital Territory (1998-2002),0,0,0,0,  Australian Capital Territory (1998-2002),0,0,0,0,  Australian Capital Territory (1998-2002),3,4.5,4.5,0.02,  Australian Capital Territory (1998-2002),17,26.8,26.8,0.13,  Australian Capital Territory (1998-2002),37,57.7,57.7,0.29,  Australian Capital Territory (1998-2002),81,127.6,127.6,0.64,  Australian Capital Territory (1998-2002),121,196.6,196.6,0.98,  Australian Capital Territory (1998-2002),177,316.9,316.9,1.58,  Australian Capital Territory (1998-2002),134,356.5,356.5,1.78,  Australian Capital Territory (1998-2002),96,359.7,359.7,1.8,  Australian Capital Territory (1998-2002),80,385.6,385.6,1.93,  Australian Capital Territory (1998-2002),57,307,307,1.53,  Australian Capital Territory (1998-2002),48,301.5,301.5,1.51,  Australian Capital Territory (1998-2002),34,337.8,337.8,1.69,  Australian Capital Territory (1998-2002),21,262.3,262.3,..,
Oceania ,  French Polynesia (1998-2002),339,60.2,75.1,..,  French Polynesia (1998-2002),0,0,0,0,  French Polynesia (1998-2002),0,0,0,0,  French Polynesia (1998-2002),0,0,0,0,  French Polynesia (1998-2002),0,0,0,0,  French Polynesia (1998-2002),1,2.1,2.1,0.01,  French Polynesia (1998-2002),6,12.9,12.9,0.06,  French Polynesia (1998-2002),16,33.6,33.6,0.17,  French Polynesia (1998-2002),26,60.7,60.7,0.3,  French Polynesia (1998-2002),49,138.4,138.4,0.69,  French Polynesia (1998-2002),48,167,167,0.84,  French Polynesia (1998-2002),43,194.9,194.9,0.97,  French Polynesia (1998-2002),33,184.4,184.4,0.92,  French Polynesia (1998-2002),46,334.8,334.8,1.67,  French Polynesia (1998-2002),32,303.4,303.4,1.52,  French Polynesia (1998-2002),17,238.9,238.9,1.19,  French Polynesia (1998-2002),8,180.2,180.2,0.9,  French Polynesia (1998-2002),6,..,..,..,  French Polynesia (1998-2002),8,..,..,..,
Oceania ,  New Zealand (1998-2002),11339,115.8,86.5,..,  New Zealand (1998-2002),0,0,0,0,  New Zealand (1998-2002),0,0,0,0,  New Zealand (1998-2002),0,0,0,0,  New Zealand (1998-2002),1,0.1,0.1,0,  New Zealand (1998-2002),11,1.7,1.7,0.01,  New Zealand (1998-2002),61,8.9,8.9,0.04,  New Zealand (1998-2002),222,29.4,29.4,0.15,  New Zealand (1998-2002),535,67.6,67.6,0.34,  New Zealand (1998-2002),915,123.7,123.7,0.62,  New Zealand (1998-2002),1191,182.6,182.6,0.91,  New Zealand (1998-2002),1566,266.6,266.6,1.33,  New Zealand (1998-2002),1474,316,316,1.58,  New Zealand (1998-2002),1366,352.6,352.6,1.76,  New Zealand (1998-2002),1001,298.2,298.2,1.49,  New Zealand (1998-2002),903,286.9,286.9,1.43,  New Zealand (1998-2002),849,315,315,1.57,  New Zealand (1998-2002),623,327.4,327.4,1.64,  New Zealand (1998-2002),621,375,375,..,
Oceania ,"  USA, Hawaii (1998-2002)",4078,134.4,92.1,..,"  USA, Hawaii (1998-2002)",0,0,0,0,"  USA, Hawaii (1998-2002)",0,0,0,0,"  USA, Hawaii (1998-2002)",0,0,0,0,"  USA, Hawaii (1998-2002)",0,0,0,0,"  USA, Hawaii (1998-2002)",5,2.7,2.7,0.01,"  USA, Hawaii (1998-2002)",15,7.7,7.7,0.04,"  USA, Hawaii (1998-2002)",60,27.6,27.6,0.14,"  USA, Hawaii (1998-2002)",144,61.6,61.6,0.31,"  USA, Hawaii (1998-2002)",304,128,128,0.64,"  USA, Hawaii (1998-2002)",423,186.2,186.2,0.93,"  USA, Hawaii (1998-2002)",523,257.8,257.8,1.29,"  USA, Hawaii (1998-2002)",519,330,330,1.65,"  USA, Hawaii (1998-2002)",461,375.4,375.4,1.88,"  USA, Hawaii (1998-2002)",432,376.5,376.5,1.88,"  USA, Hawaii (1998-2002)",469,399.9,399.9,2,"  USA, Hawaii (1998-2002)",387,389.1,389.1,1.95,"  USA, Hawaii (1998-2002)",212,325.2,325.2,1.63,"  USA, Hawaii (1998-2002)",124,224.8,224.8,..,
